var,feature_importance,rank
cat110_DC,2.912056414673672e-06,746
cat88_E,2.8716649763600288e-06,747
cat110_CV,2.346186032065898e-06,748
cat116_FA,2.324572898263108e-06,749
cat110_AL,2.229773394828911e-06,750
cat116_JM,2.1390507992440606e-06,751
cat96_F,1.909691394414363e-06,752
cat109_CC,1.748495315670878e-06,753
cat104_O,1.6911317753725236e-06,754
cat97_F,1.6737775297442987e-06,755
cat116_H,1.562690083195896e-06,756
cat110_BF,1.3214037539137013e-06,757
cat116_IM,1.2986601391336687e-06,758
cat116_EE,1.293289733614152e-06,759
cat116_BO,1.1632477067256127e-06,760
cat68_A,1.033291077764053e-06,761
cat116_DL,9.746621982340801e-07,762
cat116_JL,8.629345725225636e-07,763
cat55_A,7.792377678472383e-07,764
cat64_A,7.748993970102356e-07,765
cat111_Q,7.441997554820349e-07,766
cat105_M,6.539846091825822e-07,767
cat116_HR,5.314221264434654e-07,768
cat109_U,4.6694104191051747e-07,769
cat107_C,3.925192528408808e-07,770
cat116_DM,3.4751541335666e-07,771
cat116_CM,2.939691763101272e-07,772
cat109_CA,2.763872583736108e-07,773
cat96_C,2.6828589053180016e-07,774
cat116_EH,2.657166402318675e-07,775
cat116_GF,2.5885784032228214e-07,776
cat92_I,2.3216557818568825e-07,777
cat96_A,2.2087030851811623e-07,778
cat116_CH,1.954041254502991e-07,779
cat112_AQ,1.7966636105222964e-07,780
cat116_GW,1.574093367398295e-07,781
cat116_EG,1.3722285695078606e-07,782
cat109_AW,1.356399003836824e-07,783
cat99_H,1.2665532556668085e-07,784
cat78_A,1.0595539186555462e-07,785
cat113_BI,9.338867852879354e-08,786
cat94_E,8.458473918672487e-08,787
cat99_M,7.871249862872297e-08,788
cat110_D,7.444160298880428e-08,789
cat106_O,6.71636763020011e-08,790
cat109_Y,6.697902655568842e-08,791
cat116_ES,6.128582891103997e-08,792
cat109_H,5.5614118404132226e-08,793
cat115_U,5.382968803452571e-08,794
cat116_FG,4.779117992654718e-08,795
cat104_B,3.315766248931703e-08,796
cat115_A,3.1752454680146054e-08,797
cat116_DG,3.1155056970410405e-08,798
cat90_D,2.532692018335559e-08,799
cat76_C,1.3630173833369566e-08,800
cat106_A,1.2408455961325436e-08,801
cat116_AJ,9.063142880785439e-09,802
cat116_CA,6.979683601760321e-09,803
cat110_AA,6.745236616559049e-09,804
cat85_A,4.721502526113626e-09,805
cat116_FF,4.483447174672284e-09,806
cat109_AQ,4.453682254865829e-09,807
cat70_B,4.399567117616271e-09,808
cat74_C,4.090792397108863e-09,809
cat116_KE,4.0637424512066545e-09,810
cat116_CQ,3.5635315900352506e-09,811
cat107_A,2.207067779791435e-09,812
cat103_J,2.115410781053986e-09,813
cat110_CF,1.6976887787789768e-10,814
cat110_CN,0.0,815
cat109_S,0.0,816
cat22_B,0.0,817
cat116_DA,0.0,818
cat116_CV,0.0,819
cat110_AX,0.0,820
cat116_BS,0.0,821
cat110_BW,0.0,822
cat116_JC,0.0,823
cat116_EB,0.0,824
cat15_A,0.0,825
cat110_K,0.0,826
cat110_R,0.0,827
cat114_Q,0.0,828
cat111_S,0.0,829
cat116_MQ,0.0,830
cat116_MR,0.0,831
cat116_MU,0.0,832
cat109_C,0.0,833
cat109_BA,0.0,834
cat91_H,0.0,835
cat62_B,0.0,836
cat116_IP,0.0,837
cat97_B,0.0,838
cat70_A,0.0,839
cat99_G,0.0,840
cat64_B,0.0,841
cat99_I,0.0,842
cat100_E,0.0,843
cat116_GV,0.0,844
cat109_AU,0.0,845
cat116_GP,0.0,846
cat116_LH,0.0,847
cat105_N,0.0,848
cat106_R,0.0,849
cat107_U,0.0,850
cat109_A,0.0,851
cat116_EN,0.0,852
cat116_MW,0.0,853
