var,feature_importance,rank
cat113_AK,0.0002557812404176912,353
cat112_AA,0.00025060068673221403,354
cat112_P,0.00025043175088925487,355
cat115_R,0.00024984627746876175,356
cat99_F,0.0002490288706053167,357
cat89_B,0.0002484368846348306,358
cat112_AY,0.0002469466661441369,359
cat112_AE,0.00024595978194955325,360
cat113_BC,0.00024589834584847175,361
cat109_BQ,0.00024247301580179956,362
cat30_B,0.00023844075719908796,363
cat101_L,0.00023730089770205068,364
cat16_B,0.00023550335065246344,365
cat65_B,0.00023436780031815534,366
cat51_B,0.00023185722489904454,367
cat113_AO,0.0002290634111481337,368
cat96_B,0.00022580035679386888,369
cat116_LN,0.00022551711494449492,370
cat113_BO,0.00022477154133097112,371
cat116_HB,0.00022248690647957094,372
cat109_K,0.0002224384288135284,373
cat93_E,0.00022227811700999839,374
cat110_CR,0.00022151762822871735,375
cat110_W,0.00021953101194353863,376
cat116_LM,0.00021892908635633506,377
cat113_F,0.00021888731536934063,378
cat110_EA,0.00021860403688471009,379
cat113_BG,0.00021624062599288622,380
cat67_A,0.0002162017079928226,381
cat96_G,0.00021374929167497473,382
cat99_N,0.0002120578627944209,383
cat99_S,0.00021156082553605733,384
cat113_AU,0.00021060309426079013,385
cat16_A,0.00020949707457885172,386
cat110_CI,0.0002092891878097556,387
cat110_DK,0.00020767308416036101,388
cat116_LO,0.00020765136450373185,389
cat116_JR,0.00020522042378678866,390
cat98_A,0.0002049256911261879,391
cat43_B,0.00020153139377946077,392
cat111_K,0.00020063093381861825,393
cat114_L,0.00020047094716593887,394
cat105_J,0.00019722429541170489,395
cat116_KC,0.00019345890533435865,396
cat116_MD,0.00019283154514573316,397
cat114_R,0.00019191827161410836,398
cat112_R,0.00018527101343756384,399
cat85_B,0.00017991503619482074,400
cat77_C,0.00017977603185755225,401
cat116_HM,0.00017633554965316352,402
cat18_B,0.00017611999848510926,403
cat116_DS,0.0001747544364286108,404
cat110_AM,0.00017253033535903766,405
cat116_IH,0.00017031944096303144,406
cat14_A,0.00016894255997009386,407
cat116_FB,0.00016868055655798345,408
cat104_C,0.00016860968194025056,409
cat99_K,0.00016785511471825365,410
cat116_EP,0.0001670444665754501,411
cat116_HN,0.0001668873993379721,412
cat116_GX,0.00016366577514598403,413
cat112_AU,0.0001601953862195157,414
cat42_A,0.00015628162506888899,415
cat116_KI,0.00015607218175419093,416
cat85_C,0.00015541333293473764,417
cat116_EK,0.00015493924249870204,418
cat116_GI,0.0001537807362603085,419
cat114_O,0.000152488229649206,420
cat90_C,0.00015140688104359987,421
cat104_L,0.00015064800383608772,422
cat101_O,0.00015029145220564922,423
cat108_G,0.00014949199884833311,424
cat17_A,0.0001483783924147029,425
cat59_B,0.00014763339924842993,426
cat99_R,0.000142159229602666,427
cat112_Q,0.00014103308397207765,428
cat112_W,0.000139321636035357,429
cat113_BH,0.00013578049954189868,430
cat112_V,0.00013541548086330366,431
cat116_HP,0.00013538732563293262,432
cat109_G,0.00013530589391813004,433
cat112_AC,0.0001345107803973649,434
cat112_L,0.0001324161006019025,435
cat17_B,0.00013202085356261932,436
cat112_M,0.0001318745844340839,437
cat116_FD,0.0001304961942569063,438
cat86_C,0.00013045419967183818,439
cat116_GU,0.00012985940528769245,440
cat116_LY,0.00012963620423563373,441
cat108_H,0.0001284284178007496,442
cat102_E,0.0001280876463511073,443
cat102_D,0.00012524048877706885,444
cat103_F,0.0001246765499497735,445
cat110_DM,0.00012264146486937235,446
cat112_T,0.00012191241388609259,447
cat116_LJ,0.0001209778638992309,448
cat46_A,0.00011880704344263725,449
cat116_CS,0.00011792244808705558,450
cat107_N,0.00011733484192546238,451
cat32_A,0.00011688243640651318,452
cat101_Q,0.00011559168162877923,453
cat116_EC,0.00011556371864917839,454
cat89_A,0.00011481863397425116,455
cat46_B,0.00011443697448720194,456
cat107_D,0.00011370388936605525,457
cat113_BK,0.00011274688926266444,458
cat51_A,0.00011255373766678695,459
cat110_AP,0.00011195586577947479,460
cat106_L,0.00011031904888261441,461
cat18_A,0.00011011204915253898,462
cat98_E,0.00010774009732181018,463
cat109_BO,0.00010659818752706869,464
cat114_U,0.0001045354884502829,465
cat116_LF,0.00010417945013990147,466
cat109_BU,0.00010390938631004328,467
cat61_B,0.00010349503407768219,468
cat109_M,0.00010274871995516684,469
cat111_M,0.00010029715702709282,470
cat42_B,0.00010013420773678009,471
cat108_F,9.84739540737793e-05,472
cat78_C,9.665608566684267e-05,473
cat116_KR,9.650892135596974e-05,474
cat116_IT,9.602974040478818e-05,475
cat116_HH,9.597856056192684e-05,476
cat113_BD,9.512668743097648e-05,477
cat116_FH,9.388794929768635e-05,478
cat99_C,9.36471430760046e-05,479
cat116_CB,9.348816147202924e-05,480
cat116_BP,9.27297152992473e-05,481
cat32_B,9.271358736619735e-05,482
cat67_B,9.238818158987283e-05,483
cat116_HL,9.137749836940815e-05,484
cat14_B,9.135849730625378e-05,485
cat116_LX,9.069591008628202e-05,486
cat116_HA,8.915381347116488e-05,487
cat113_AH,8.778398152670705e-05,488
cat116_EE,8.733624088434042e-05,489
cat33_A,8.682677790601516e-05,490
cat33_B,8.613519751560386e-05,491
cat106_M,8.57928665590872e-05,492
cat112_AO,8.575340196276283e-05,493
cat116_CG,8.53332069596638e-05,494
cat55_B,8.507375466418908e-05,495
cat21_B,8.477555775479951e-05,496
cat63_A,8.448923987007877e-05,497
cat110_AK,8.438045301423255e-05,498
cat59_A,8.280872414695855e-05,499
cat115_H,8.251204824644549e-05,500
cat110_CH,8.236203967374313e-05,501
cat110_U,8.219977028921175e-05,502
cat113_AM,8.187918963346746e-05,503
cat116_GL,8.169536369158474e-05,504
cat110_AD,8.143121808145144e-05,505
cat116_KX,8.138359116610626e-05,506
cat116_ID,8.121819583404482e-05,507
cat116_LW,8.001369664961004e-05,508
cat78_D,7.915463090492728e-05,509
cat110_I,7.906564765297078e-05,510
cat116_GN,7.842860488317645e-05,511
cat116_IC,7.75639217530506e-05,512
cat7_B,7.68696211310658e-05,513
cat110_DJ,7.618863232092313e-05,514
cat116_EO,7.590428265239888e-05,515
cat110_AR,7.579474616728367e-05,516
cat97_D,7.55214833745271e-05,517
cat94_A,7.463980070487487e-05,518
cat116_FR,7.397320789671615e-05,519
cat110_E,7.348889718972678e-05,520
cat109_AT,7.249827912361234e-05,521
cat107_O,7.226381243334298e-05,522
cat116_DI,7.20470251983171e-05,523
cat116_LQ,7.204278296889397e-05,524
cat116_GJ,7.140985696318767e-05,525
cat116_DN,7.103344887558561e-05,526
cat110_N,7.083575754414896e-05,527
cat116_GT,6.947783311851982e-05,528
cat116_EA,6.907058856059258e-05,529
cat105_L,6.826285722802971e-05,530
cat106_D,6.696279169133548e-05,531
cat85_D,6.688680435988852e-05,532
cat109_AR,6.616424730944273e-05,533
cat110_T,6.61563801636396e-05,534
cat116_CW,6.607085238477496e-05,535
cat61_A,6.564463549154061e-05,536
cat107_P,6.507271529757446e-05,537
cat116_CO,6.470076529528041e-05,538
cat116_KL,6.443257999531726e-05,539
cat116_KA,6.410976127719849e-05,540
cat112_AJ,6.36304050988036e-05,541
cat110_O,6.323137473741156e-05,542
cat105_K,6.195553892502417e-05,543
cat112_AB,6.150795299608513e-05,544
cat34_A,6.105291181920808e-05,545
cat116_BV,6.104648995233059e-05,546
cat116_CN,6.087325283905842e-05,547
cat116_JX,6.0776570354672375e-05,548
cat113_BB,6.069270222654261e-05,549
cat116_DD,6.0242626962503714e-05,550
cat104_N,5.963115876471864e-05,551
cat104_M,5.891385946504442e-05,552
cat116_FT,5.856981664199434e-05,553
cat106_C,5.846112059652555e-05,554
cat110_AY,5.7741438186398104e-05,555
cat116_IU,5.7185725614173506e-05,556
cat107_Q,5.6017479558187624e-05,557
cat47_A,5.565564709425174e-05,558
cat113_AV,5.558178605807694e-05,559
cat116_IF,5.423199345010205e-05,560
cat116_EY,5.3277514276370565e-05,561
cat116_CI,5.3135159295496273e-05,562
cat116_JW,5.278892471237976e-05,563
cat109_BD,5.25861732934284e-05,564
cat116_LD,5.2309095337789174e-05,565
cat58_A,5.013145825509162e-05,566
cat109_BL,4.99547680707664e-05,567
cat116_MJ,4.896061018741452e-05,568
cat108_C,4.895127260142757e-05,569
cat78_B,4.8633349080043056e-05,570
cat112_B,4.8602203631876043e-05,571
cat116_EL,4.845533853957989e-05,572
cat116_E,4.8434225672421435e-05,573
cat112_BA,4.806974495502363e-05,574
cat113_BF,4.763863799003577e-05,575
cat68_A,4.7616740529509945e-05,576
cat113_AY,4.655862435122054e-05,577
cat91_F,4.6252512090548856e-05,578
cat116_KU,4.6115360511871124e-05,579
cat110_CJ,4.5565654605309596e-05,580
cat103_G,4.4798135524101436e-05,581
cat91_E,4.3763778963694405e-05,582
cat116_GM,4.320952948831066e-05,583
cat110_CG,4.240852687524735e-05,584
cat110_DL,4.12536224406763e-05,585
cat92_C,4.073541249900827e-05,586
cat110_DI,4.03502493320216e-05,587
cat35_B,3.9961070176407795e-05,588
cat34_B,3.971233350295717e-05,589
cat116_JU,3.927669757144853e-05,590
cat47_B,3.9226092960436346e-05,591
cat109_O,3.910485392130091e-05,592
cat109_BH,3.908533445450019e-05,593
cat89_C,3.891257537675848e-05,594
cat109_BX,3.846697754824187e-05,595
cat116_EI,3.827278383003733e-05,596
cat116_CU,3.788555915735679e-05,597
cat116_BY,3.7535831269497734e-05,598
cat89_D,3.7506393964928595e-05,599
cat109_R,3.695052778223407e-05,600
cat109_N,3.688968447571844e-05,601
cat116_K,3.622739663875585e-05,602
cat60_B,3.5912709800387884e-05,603
cat116_FC,3.56614900298931e-05,604
cat110_BR,3.542812201811599e-05,605
cat109_F,3.496224053229257e-05,606
cat115_G,3.465166999731045e-05,607
cat110_G,3.4545798763436635e-05,608
cat115_S,3.4134207925645555e-05,609
cat86_A,3.3798372741798816e-05,610
cat116_EF,3.310899156058572e-05,611
cat116_MG,3.2364302506912366e-05,612
cat116_CP,3.111982779395255e-05,613
cat116_DK,3.1022606258064925e-05,614
cat109_AM,3.0344835947635583e-05,615
cat109_CD,3.0178443408257026e-05,616
cat99_E,2.9526554463533173e-05,617
cat116_MA,2.9199149768417445e-05,618
cat116_KT,2.900376482078774e-05,619
cat116_ED,2.88837734370332e-05,620
cat116_DU,2.8403337160062902e-05,621
cat116_LV,2.8291363097149753e-05,622
cat103_H,2.771281361745315e-05,623
cat116_DX,2.7601060781022758e-05,624
cat116_BX,2.6648194488554998e-05,625
cat116_DT,2.6605368145473393e-05,626
cat110_BA,2.6297744138904917e-05,627
cat104_P,2.6041593393979214e-05,628
cat109_CI,2.5938248802833684e-05,629
cat77_D,2.5595883933631712e-05,630
cat116_ME,2.530203081543871e-05,631
cat115_U,2.512644625383791e-05,632
cat116_KP,2.497819866413268e-05,633
cat21_A,2.4899929388275364e-05,634
cat116_GB,2.4736003400482063e-05,635
cat116_LT,2.4330067150319785e-05,636
cat48_A,2.419293677735322e-05,637
cat56_A,2.41525540934579e-05,638
cat110_BG,2.3824326285778243e-05,639
cat116_AW,2.3707105571676152e-05,640
cat109_I,2.3452108858987476e-05,641
cat110_CK,2.343390640729646e-05,642
cat77_A,2.2800938325617034e-05,643
cat116_IQ,2.267962752648937e-05,644
cat110_X,2.267458751711211e-05,645
cat116_AO,2.261757348628503e-05,646
cat116_LI,2.2442592818825533e-05,647
cat111_O,2.2188826970841532e-05,648
cat116_JL,2.205325692116392e-05,649
cat113_C,2.205275672187015e-05,650
cat48_B,2.1986499861480352e-05,651
cat116_HW,2.1611498316830708e-05,652
cat109_Q,2.1520175340694005e-05,653
cat104_A,2.138377603532953e-05,654
cat109_D,2.1145977467072013e-05,655
cat103_I,2.103748864180844e-05,656
cat116_BD,2.084652844989593e-05,657
cat113_AI,2.0645569495283613e-05,658
cat110_DH,2.0122911774562204e-05,659
cat116_KQ,1.9664184975555862e-05,660
cat110_AW,1.8685392312219028e-05,661
cat101_R,1.8579377325944713e-05,662
cat98_B,1.840724377533878e-05,663
cat110_BQ,1.793532691560839e-05,664
cat110_J,1.7919119534815367e-05,665
cat116_HC,1.7896288464101085e-05,666
cat110_EM,1.7741604235703097e-05,667
cat109_L,1.6710485033829857e-05,668
cat56_B,1.595965899569449e-05,669
cat116_CT,1.552339137095054e-05,670
cat20_B,1.550202527149972e-05,671
cat109_BJ,1.550008088886348e-05,672
cat95_B,1.5280911013416353e-05,673
cat110_DF,1.5111788458325105e-05,674
cat116_LR,1.5004309413195658e-05,675
cat110_AL,1.454542628792121e-05,676
cat78_A,1.4439344663532791e-05,677
cat116_ES,1.4171221582051583e-05,678
cat105_C,1.4081452704184455e-05,679
cat109_AX,1.3991929828305296e-05,680
cat116_CF,1.3850326896229669e-05,681
cat116_MK,1.3755853740519577e-05,682
cat116_HI,1.3513123042038995e-05,683
cat116_MO,1.3448252395664966e-05,684
cat116_GW,1.3311065523091825e-05,685
cat114_V,1.286054691270989e-05,686
cat109_AS,1.2342799963007569e-05,687
cat116_LC,1.192404534191567e-05,688
cat116_KJ,1.1918912231169643e-05,689
cat116_HY,1.1896032919077452e-05,690
cat110_AB,1.1763915096530535e-05,691
cat58_B,1.146643323591833e-05,692
cat94_E,1.1252923013108633e-05,693
cat110_AX,1.1219797493485787e-05,694
cat70_B,1.1200542973880443e-05,695
cat68_B,1.0374042016150378e-05,696
cat99_H,1.0134643277110988e-05,697
cat106_O,9.821728164647927e-06,698
cat80_A,9.777087365557268e-06,699
cat116_DH,9.735930188467819e-06,700
cat109_AJ,9.698507458799217e-06,701
cat97_F,9.604764678964083e-06,702
cat116_DM,9.58620181879809e-06,703
cat116_GA,9.578293811643484e-06,704
cat69_A,9.537433430235633e-06,705
cat116_IN,8.400154364422506e-06,706
cat15_B,8.209072792331298e-06,707
cat116_CQ,7.966900248236442e-06,708
cat105_M,7.672781730942068e-06,709
cat109_AH,7.580840959775835e-06,710
cat62_B,7.431537232428453e-06,711
cat110_DA,7.267209745829887e-06,712
cat116_GO,7.115960151046928e-06,713
cat116_IY,7.024768382022112e-06,714
cat110_BX,7.0146496252510034e-06,715
cat88_E,6.755990020374831e-06,716
cat109_AE,6.704437176519077e-06,717
cat101_S,6.516865392729349e-06,718
cat69_B,6.485461499213648e-06,719
cat110_AT,6.412177319521697e-06,720
cat113_BA,6.245077690831838e-06,721
cat116_KB,5.80507850315897e-06,722
cat60_A,5.376961385952009e-06,723
cat99_J,4.80423303586593e-06,724
cat110_DU,4.540178291653746e-06,725
cat109_CC,4.250812316390257e-06,726
cat35_A,4.102159643985151e-06,727
cat110_CT,3.353969802201444e-06,728
cat74_C,3.2335111363876347e-06,729
cat111_Q,2.9443853090204936e-06,730
cat109_CL,2.8973819068031454e-06,731
cat62_A,2.584898416960625e-06,732
cat116_AF,2.5775320151066e-06,733
cat94_F,2.57668427363321e-06,734
cat96_F,2.5268637052660055e-06,735
cat116_AC,2.2725487304052394e-06,736
cat116_FA,2.26062965698227e-06,737
cat116_LL,2.13408230238752e-06,738
cat22_A,2.111000491715314e-06,739
cat116_MI,2.0133817572461866e-06,740
cat116_MC,1.8024939678492646e-06,741
cat116_FX,1.745427110391519e-06,742
cat109_AW,1.6964757920811579e-06,743
cat106_N,1.4887488642144015e-06,744
cat115_T,1.4812172532822893e-06,745
